PZZA,$2.29B
CNS,$1.92B
RBA,$3.49B
INN^C,n/a
HJV,n/a
TGP,$1.62B
WMLP,$3.4M
TUES,$148.98M
DYNC,n/a
CMCSA,$200.04B
CSSE,$114.3M
SPWR,$1.14B
BCACW,n/a
AKP,$113.86M
ORIT,$747.42M
JCI,$38.37B
ATNX,$873.41M
IPL^D,n/a
KOF,$16.59B
GRX^B,n/a
TMHC,$3.01B
EQC,$3.72B
OMAD.U,n/a
DTV,n/a
NUO,$269.31M
CHI,$797.57M
ESND,$363.33M
NNI,$2.2B
BNS,$79.55B
SCX,$56.68M
VLT,$118.69M
PLOW,$958.98M
QABA,$330.21M
DVD,$75.47M
BSET,$384.51M
SFUN,$2.36B
CCBG,$397.68M
HCCI,$520.52M
WNC,$1.38B
GTS,$573.65M
EPC,$3.25B
ARMK,$11.29B
JNPR,$10.57B
CPAC,$1.1B
PKI,$9.12B
NCB,$53.66M
RDS.A,n/a
RXN^A,n/a
HUN,$8.47B
ISL,$84.3M
SELB,$219.79M
WILC,$90.3M
RGA,$10.39B
WAT,$17.35B
CAAS,$147.89M
AGO^F,n/a
BTEC,$54.94M
JPM.WS,n/a
AMID,$795.77M
CSWI,$776.93M
WFC^J,n/a
CPT,$8.01B
IPWR,$17.5M
PID,$961.74M
KCAPL,n/a
MLM,$15.08B
OPGNW,n/a
REGI,$427.16M
EXPD,$11.91B
MBI,$691.09M
ESGE,$224.37M
CORR,$454.22M
USFD,$7.26B
SCHW,$72.75B
BKEP,$218.77M
ACFC,$164.4M
WIRE,$1.06B
DWCR,$3.29M
SBOT,$10.1M
HQCL,$601.24M
GBDC,$1.09B
AGII,$1.86B
PZRX,$4.44M
GNRT,$509.6M
COKE,$1.93B
MMD,$541.17M
QUIK,$166.77M
EMCB,$50.82M
DCPH,$861.72M
FAF,$6.88B
TSBK,$202.75M
GCBC,$311.24M
STON,$198.52M
PSDO,$1.69B
FULT,$3.16B
RFDI,$565.19M
CIM^A,n/a
AWF,$1.09B
ECHO,$853.97M
AKTS,$135.36M
CARS,$2.13B
BID,$2.87B
CCJ,$3.65B
SRT,$208.4M
FTXO,$1.35B
PDCO,$3.56B
TWX,$73.83B
BCO,$4.35B
COST,$87.34B
AGRX,$115.89M
VRAY,$637.44M
JBSS,$721.11M
BML^L,n/a
NANO,$672.63M
DPG,$609.53M
MCR,$417.96M
BLJ,$32.94M
TRCO,$3.8B
LYL,$53.67M
INSG,$118.32M
JHA,$290.52M
TPVY,n/a
SMIT,$12.14M
LBY,$165.34M
SPB           ,$6.99B
RELV,$10M
AMGN,$142.29B
CLNS^B,n/a
PNR,$13.44B
AMT,$61.38B
HIVE,$223.51M
MTH,$2.04B
NEOG,$3.1B
NEWTL,n/a
EEI,$46.67M
DISCK,$9.41B
RSO^C,n/a
CYHHZ,n/a
IAMXR,n/a
TPIC,$687.34M
ISBC,$4.19B
YGYI,$91.92M
ICBK,$199.33M
PX,$47.44B
CMT,$166M
ESIO,$802.46M
GVP,$65.96M
FNB,$4.66B
AES,$7.74B
VRTSP,n/a
DDR^J,n/a
PLYM,$67.57M
ACGLP,n/a
IHT,$18.04M
PKBK,$156.51M
BBT,$43.36B
EZPW,$652.78M
PRIM,$1.35B
KFY,$2.5B
CTRP,$24.04B
ACCO,$1.32B
NJR,$3.43B
NSIT,$1.37B
PCG^B,n/a
VALX,$25.78M
KEYS,$8.72B
LONE,$116.17M
AVA,$3.29B
MYE,$654.42M
TA,$185.73M
CODA,$51.54M
XENT,$1.09B
FDX,$72.02B
EVOL,$68.9M
PHD,$289.44M
XRF,$384.32M
PERY,$390.29M
RXII,$959,740.65
HRC,$5.83B
MPLX,$15.75B
EEMA,$739.56M
MLNT,$455.79M
BIOC,$10.68M
SUNS,$287.66M
AZRX,$36M
JMLP,$124.32M
NEBUU,n/a
UGI,$8.11B
STRP,$2.34B
RNG,$4.29B
SCON,$12.27M
BL,$1.78B
XHR,$2.4B
TRC,$555.76M
RDIB,$542.95M
IXUS,$9.45B
KB,$25.62B
FAAR,$7.46M
BRKS,$2.06B
HSC,$1.49B
OMAA,n/a
ZAYO,$9.13B
ANGI,$6.52B
FBIOP,n/a
GHM,$211.69M
LEXEB,$2.83B
GEC,$101.72M
RNDM,$13.78M
PIZ,$265.55M
TSC,$720.36M
HCAPZ,n/a
METC,$308.56M
TUSA,$15.72M
HLM^,n/a
TCF,$3.8B
WPX,$6.27B
SPGI,$46.87B
CUTR,$712.15M
BXC,$141.02M
ADP,$54.25B
FBC,$2.16B
LLL,$16.96B
SNPS,$13.82B
MKC.V,n/a
CLS,$1.3B
BWA,$12.05B
PYZ,$111.03M
NBO,$61.28M
RESN,$110.66M
AUDC,$248.92M
BAC^L,n/a
AAAP,$3.62B
BANF,$1.77B
KTH,n/a
AEL,$3.15B
IDT,$278.96M
RBC,$3.53B
EDAP,$77.5M
AOBC,$685.09M
HCAC.U,n/a
GPRK,$608.78M
CLAR,$220.8M
NWBI,$1.75B
HLT,$28.06B
SWKS,$17.83B
SNBR,$1.59B
FFBCW,n/a
BCACU,n/a
DSGX,$2.23B
NXTD,$52.68M
ORPN,$9.96M
HGT,$34.8M
AKR,$2.13B
DGX,$14.53B
PSL,$73.55M
BKE,$1.05B
FSP,$1.12B
WPG^H,n/a
FINL,$482.7M
SBGI,$4B
UEPS,$687.69M
EQGP,$7.69B
PATI,$60.23M
KTOS,$1.19B
PSA^V,n/a
PNC^P,n/a
NYMT,$672.24M
RNR^C,n/a
FG.WS,n/a
CONE,$5.37B
AY,$2.09B
CRZO,$1.79B
SMPLW,n/a
SNY,$114.31B
LUNA,$65.33M
SPLP^A,n/a
GURE,$72.55M
CBT,$4.24B
MCO,$31.96B
SEP,$20.96B
MEDP,$1.37B
AOS,$11.66B
STKL,$681.1M
PTF,$123.22M
GULF,$16.84M
CTDD,n/a
LSTR,$4.75B
ZN,$121.29M
CSF,$25.62M
PEB^D,n/a
CETV,$695.83M
MEIP,$81.8M
DLPH,$4.97B
INFR,n/a
WFC^L,n/a
RIGL,$632.84M
NMRK,$2.52B
EMR,$47.29B
MDU,$5.17B
E,$67.65B
BIIB,$77.8B
LION,$644.01M
MTSI,$2.07B
NOAH,$3.11B
OFED,$161.23M
PFG,$21.67B
HSBC^A,n/a
NPTN,$287.84M
BGSF,$145.41M
ESGG,$56.07M
DNR,$1.03B
III,$188.36M
MITK,$288.63M
IFGL,$672.25M
LNC,$18.56B
RKDA,$13.57M
XL,$9.39B
REN           ,$732.28M
SNV,$6.08B
NGHCN,n/a
QDEL,$1.65B
AIY,n/a
CMRE^C,n/a
OHGI,$69.9M
ANET,$20.72B
VVI,$1.18B
IPGP,$14.01B
VTR,$19.91B
KMT,$4.03B
NTRSP,$419.84M
BSX,$39.03B
DHIL,$742.91M
NGHC,$2.19B
X,$7.17B
MER^P,n/a
UUU,$4.05M
NICK,$71.74M
CDMO,$164.12M
JASN,$61.54M
WP,$25.55B
AIV^A,n/a
FEUZ,$52.92M
SPSC,$906.69M
RILYG,n/a
JVA,$24.44M
DIOD,$1.43B
FFBW,$72.94M
MUSA,$3.02B
WAGE,$2.44B
MODN,$448M
FTRPR,n/a
AQUA,$2.75B
CPLA,$946.18M
NVO,$141.92B
TISA,$20.15M
AVAV,$1.27B
HX,$502.22M
TOPS,$11.7M
EVGBC,$25M
BRPAR,n/a
CALD,$2.2B
VOXX,$159.71M
TORM          ,$18.95M
EVLMC,$34.98M
ASND,$1.95B
SQQQ,$397.07M
RP,$4.08B
JHG,$8.3B
BIF,$1.24B
DCUD,n/a
MACQ,$72M
ESPR,$1.96B
TPVG,$231.13M
EEFT,$5.04B
TCF^C,n/a
ZAGG,$471.38M
CATYW,n/a
BRC,$2.02B
CFG,$23.04B
CUE,$319.72M
VWOB,$1B
RDN,$4.86B
PERI,$83.68M
ITIC,$369.39M
BLH,$53.48M
ESRX,$46.06B
TYHT,$46.67M
CUBI^E,n/a
PUMP,$1.67B
AGM^C,n/a
WYIG,$53.92M
CLVS,$3.11B
NDSN,$8.68B
BPT,$474.01M
SNI,$11.47B
ACST,$28.32M
RIOT,$165.47M
SBPH,$159.04M
DFFN,$20.38M
SDRL,$136.2M
RPD,$1.1B
EGHT,$1.63B
RMAX,$866.27M
VISI,$94.63M
EROS,$673.63M
PEY,$935.83M
AVB,$23.49B
STNG,$801.12M
AVXL,$133.55M
FNLC,$301.76M
ALOG,$1.07B
MBTF,$249.38M
TWLO,$2.47B
NAOV,$16.76M
GE,$139.88B
MSD,$206.04M
WY,$28.57B
POR,$3.77B
AEIS,$2.92B
BRAC,$170.76M
MGP,$7.33B
IGOV,$921.13M
ALLY,$13.43B
TIS,$160.61M
BIOA,$21.48M
IBKC,$4.69B
MHN,$408.65M
ERN,$612.62M
LTS^A,n/a
ATR,$5.55B
YEXT,$1.11B
TRNS,$103.91M
HE,$3.75B
GILT,$448.18M
RIO,$99.21B
KBWD,$319.27M
WIX,$2.8B
SUPV,$2.32B
KBWR,$155.63M
TPX,$3.41B
BYBK,$135.05M
TRTX,$1.14B
MFV,$43.31M
AFT,$255.4M
SYY,$33.41B
SGY.WS,n/a
DFVL,$4.6M
CDOR,$124.38M
LPTH,$63.41M
HBNC,$764.47M
IPCI,$28.8M
FLAT,$3.04M
DSX,$413.91M
BWG,$280.84M
SFL,$1.61B
FSBW,$209.03M
GMO,$47.14M
MAA^I,n/a
AMMA,$10.51M
IPB,n/a
TER,$9.36B
SVA,$473.26M
MTGEP,$51.14M
ECF,$125.16M
SECO,$716.37M
HMST,$812.03M
SCHW^C,n/a
BPMP,$2.22B
OVAS,$39.99M
SWCH,$4.22B
KTF,$455.72M
HCSG,$4.1B
FSTR,$274.54M
UBP^H,n/a
DRD,$131.69M
AFSI,$2.58B
ICB,$171.38M
ARC,$113.36M
BMY,$105.16B
NIM,$122.09M
TGT,$41.83B
HGV,$4.47B
AL,$5.2B
PXD,$32.05B
GPOR,$2.29B
PTGX,$393.82M
LVNTB,$4.65B
SNE,$62.52B
NVUS,$25.14M
MRC,$1.78B
CHFS,$7.34M
UFS,$3.36B
TYPE,$1.02B
CAW,$21.72M
STLD,$11.25B
IIPR,$102.98M
TUR,$401.28M
SZC,$118.95M
FSV,$2.34B
LEDS,$16.05M
VII,$7.17M
TWTR,$18.03B
IBCP,$490.32M
PATK,$1.66B
MNRO,$2.1B
CBK,$48.43M
SLG^I,n/a
KEN,$1.56B
IGC,$26.4M
ATHN,$5.25B
RNR^E,n/a
AAV,$669.47M
ENR,$3.3B
SSNT,$18.05M
VDTH,$836.67M
DXLG,$130.24M
DLPNW,n/a
TTEC,$1.88B
SQLV,n/a
SIGM,$218.89M
CBTX,$720.57M
AYI,$7.1B
BTN,$67.76M
PLW,$189.21M
FMHI,$20.13M
MCI,$302.89M
ACWI,$9.24B
WHLR,$62.95M
SBRAP,$145.87M
KBR,$2.96B
CLXT,$678.76M
KELYB,$1.04B
CETX,$30.92M
ARMO,$845M
FMAO,$377.06M
WFC^N,n/a
BRX,$5.1B
YOGA,$49.75M
TIVO,$1.75B
KLAC,$17.78B
AVDL,$460.84M
CYS^A,n/a
APLE,$4.44B
JRO,$456.31M
RAVN,$1.32B
MPAA,$528.23M
MBOT,$40.54M
AGO^B,n/a
TSCO,$9.93B
HOPE,$2.53B
AQMS,$39.99M
HIBB,$476.26M
PFE,$232.53B
MEET,$202.49M
BUD,$184.76B
SELF,$34.82M
RRC,$3.8B
EMP,n/a
FIVN,$1.48B
VBLT,$193.29M
GDL^B,n/a
PRTY,$1.84B
SVBI,$97.96M
VRSK,$16.19B
BHB,$445.12M
ADRD,$75.6M
DRNA,$521.07M
CMTL,$513.23M
NGG,$38.91B
DNP,$3.05B
DEL,$1.22B
NS^A,n/a
LBRT,$1.56B
CMCM,$2.39B
TX,$6.64B
CERC,$90.41M
PSB^V,n/a
SIGI,$3.48B
FDC,$15.17B
INTC,$234.37B
IEUS,$232.76M
VGR,$2.87B
PCQ,$312.22M
SCVL,$407.69M
OZM,$1.25B
OI,$3.8B
SNOAW,n/a
HAIR,$139.73M
CARO,$824.73M
TLRD,$1.24B
KYO,$25.22B
WR,$7.3B
SWIR,$704.68M
DORM,$2.54B
KBWY,$383.26M
SOJA,n/a
MDLQ,n/a
ENG,$23.66M
WDR,$1.92B
SCYX,$54.26M
CCF,$1.1B
FGP,$392.5M
MIK,$5.04B
PBA,$17.48B
TCO,$3.87B
CCCL,$7.88M
NHTC,$190.54M
MTL,$1.08B
PBPB,$313.77M
HCI,$341.88M
ERIC,$22.7B
OCN,$462.76M
CFRX,$92.07M
ELS,$7.55B
NTIC,$108.9M
EZT,n/a
EXG,$2.93B
HMNY,$193.15M
FT,$177.68M
FTNW,$100.19M
TPHS,$217.33M
HBMD,$207.71M
PACW,$6.84B
HES,$17.06B
ATRA,$1.14B
CFA,$10.39M
USPH,$968.12M
PVG,$1.39B
ZTS,$39.03B
CMP,$2.53B
MPVD,$460.73M
TNK,$368.99M
CREE,$3.45B
JNP,$76.99M
NJV,$21.78M
ZAIS,$59.61M
AXDX,$1.66B
TGNA,$3.36B
WSBC,$1.83B
NUS,$3.87B
ZB^A,n/a
GLNG,$2.93B
AGM^A,n/a
CHFN,$281.76M
NRE,$688.58M
DF,$958.07M
MGLN,$2.44B
INN,$1.65B
BBP,$44.36M
JCP,$1.21B
JE,$637.55M
SAUC,$43.55M
FMCIW,n/a
MD,$5.13B
TRGP,$10.78B
SHO^F,n/a
KRYS,$102.88M
GG,$12.78B
SSFN,$102.01M
CTO,$369.45M
GIM,$874.62M
LLEX,$240.3M
NBLX,$2.25B
MSF,$280.19M
NEWT,$319.4M
SM,$2.84B
PHX,$355.24M
POL,$3.53B
F,$46.28B
BH,$865.77M
SGMS,$4.63B
CIL,n/a
LBCC,$34.54M
CVGW,$1.53B
GGZ,$102.67M
MHH,$53.79M
EGBN,$2.15B
AB,$2.61B
STRL,$382.23M
UTMD,$340.81M
STBA,$1.41B
RYB,$572.99M
MFT,$115.94M
BAX,$39.37B
FDEF,$566.46M
ALNA,$184.17M
CRAY,$1.03B
EFII,$1.39B
KF,$250.05M
VKI,$493.19M
Y,$9.6B
AZN,$92.76B
OBE,$600.17M
GLOW,$14.04M
TLRA,$257.06M
CEE,$209.42M
REED,$39.39M
AMPH,$900.21M
LAUR,$2.92B
IDCC,$2.75B
AHPI,$8.59M
CWAY,$95.76M
CPIX,$110.71M
NBN,$209.79M
DVMT,$16.49B
IPHI,$1.35B
TGTX,$872.56M
ICD,$189.15M
STAA,$677.15M
TEP,$3.49B
BGR,$457.82M
RQI,$1.29B
GOOG,$816.98B
CRVP,$17.09M
IVR^A,n/a
DS^C,n/a
ARA,$595.55M
INBKL,n/a
EHTH,$356.8M
FTCS,$733.58M
FCFS,$3.44B
XOXO,$510.67M
IUSB,$2.04B
FCO,$81.14M
GYC,n/a
MTBC,$44.97M
CS,$51.05B
USEG,$9.63M
JYNT,$72.86M
PRE^H,n/a
LNDC,$364.82M
TPGE.U,n/a
SBR,$706.37M
GBLIL,n/a
SHEN,$1.62B
SF^A,n/a
HIL,$295.71M
CHS,$1.22B
CAI,$595M
VGM,$701.13M
MLCO,$14.01B
CAPR,$53.73M
CDEV,$5.67B
CBX,n/a
VTHR,$373.81M
PSA^Z,n/a
DAN,$4.87B
EGL,$985.07M
XONE,$166.6M
TRMD,n/a
AAT,$1.68B
NESR,$284.98M
TUP,$3.33B
WRD,$1.9B
LAYN,$269.21M
HQY,$3.05B
RXIIW,n/a
PSCM,$52.11M
EAGLU,n/a
AMAG,$511.16M
OXFD,$299.91M
CSB,n/a
ECOL,$1.16B
ADUS,$422.23M
LOR,$86.55M
MCK,$36.84B
FPXI,$25.92M
CBA           ,$558.98M
PFIE,$111.86M
AEO,$3.29B
STAR^G,n/a
CATS,$79.45M
PKO,$390.71M
WFC^P,n/a
CVLT,$2.58B
IDTI,$4.48B
CTSO,$218.05M
GNTX,$6.75B
MPAC,$396.91M
HCN^I,n/a
JRI,$490.75M
CSWC,$265.92M
MLHR,$2.45B
RUSHB,$2.1B
DDBI,$6.29M
MUE,$299.45M
BJZ,$94.64M
PFK,n/a
TCMD,$568.76M
COMM,$7.41B
UFAB,$77.96M
JHY,$154.41M
YTEN,$14.93M
ACGLO,n/a
FTFT,$21.63M
JEQ,$130.43M
YERR,$866.89M
ISHG,$78.55M
LOV,n/a
RMPL^,n/a
ETE,$20.45B
APB,$158.88M
RMTI,$290.38M
KIDS,$239.74M
AAOI,$697.56M
NTNX,$5.29B
SON,$5.49B
WINS,$2.68B
AMZN,$675.61B
NWFL,$197.02M
CERCW,n/a
SNMX,$60.21M
USB,$96.43B
WEN,$4B
IZEA,$26.8M
RLJE,$54.61M
MPB,$206.28M
BST,$670.47M
LAC,$656.51M
FOXA,$47.38B
TPB,$412.05M
ELTK,$9.09M
FIBK,$2.37B
RNP,$940.39M
OKDCC,n/a
SPXC,$1.38B
ENLK,$6.39B
EFC,$477.63M
SUMR,$25.13M
PESI,$42.82M
ICLN,$149.6M
CFMS,$70.2M
GNMK,$321.65M
CLNS^D,n/a
KDMN,$391.64M
SOJC,n/a
BECN,$4.27B
PDCE,$3.61B
QGEN,$7.86B
CCD,$507.93M
TOO^B,n/a
TTMI,$1.72B
FIF,$325.73M
INSM,$2.13B
DLNG^A,n/a
LBC,$699.62M
APEN,$104.61M
MGEN,$191.41M
CPRX,$370.96M
SFIX,$2.1B
BLD,$2.79B
HWCC,$120.5M
CMRE,$724.63M
VLY^A,n/a
ELU,n/a
UCBA,$87.17M
GGN^B,n/a
SOXX,$1.66B
MFCB,$95.26M
LRGE,$3.19M
TWMC,$65.18M
FTNT,$7.98B
NMK^C,n/a
MTN,$9.3B
WATT,$392.29M
PCG,$22.4B
MAB,$23.13M
HEQ,$212.61M
ATRC,$589.85M
NHLDW,n/a
WINA,$539.6M
VOC,$106.76M
THW,$446.27M
ELECU,$191.12M
WMK,$1.12B
ZNGA,$3.25B
EVBN,$206.7M
DELT,$17.41M
ESTR,$434.75M
ESL,$2.25B
ABMD,$10.56B
NRG,$8.68B
OASM,$102.9M
AMH^C,n/a
MLAB,$479.65M
FLR,$8.61B
UAN,$401.02M
NUM,$272.62M
MSCA,n/a
MB,$1.64B
HIW,$4.96B
SO,$44.47B
HSON,$70.03M
BJRI,$796.45M
MTGE,$815.2M
ACMR,$81.33M
OXY,$59.06B
NEWR,$3.41B
UGP,$14.32B
GDS,$3.23B
GSB,$77.01M
RELX,$45.17B
PRA,$2.97B
BV,$473.49M
ECCZ,n/a
TRVN,$104.67M
VFL,$59.55M
GSBC,$730.35M
WSCI,$15.5M
NX,$719.65M
ERJ,$4.67B
NMM,$329.59M
AOD,$1.08B
NTAP,$16.9B
SLS,$38.75M
VRNS,$1.54B
SNAP,$16.33B
ASB.WS,n/a
HT^E,n/a
NFEC,$7.92M
IEP,$9.96B
APU,$4.47B
CNXM,$1.29B
INFI,$105.99M
CYTR,$56.1M
GUT,$311.65M
CSRA,$5.42B
AFAM,$829.7M
JKHY,$9.77B
KALV,$127.8M
PSXP,$6.63B
ANGO,$632.39M
EW,$27.12B
PLYM^A,n/a
KIM^J,n/a
DST,$4.97B
BXE,$73.57M
CPA,$5.79B
LGL,$15.56M
KIN,$249.2M
EVF,$250.68M
CDXC,$292.88M
FRT,$8.88B
STAG,$2.42B
FFNW,$169.5M
AIMT,$1.9B
BBT^H,n/a
BYSI,$725.33M
FRPH,$492.85M
NUW,$248.77M
ALGT,$2.57B
FCRE,$4.61M
GWRS,$175.11M
ABR^B,n/a
XTNT,$9.55M
NCSM,$789.97M
VDSI,$600.54M
DLR^H,n/a
NPV,$225.78M
CZZ,$3.05B
SBT,$704.94M
GDOT,$3.24B
LXU,$250.25M
NXPI,$40.8B
GRA,$5.05B
HSIC,$12.39B
LUB,$92.05M
NEE^J,n/a
FPF,$1.43B
STFC,$1.27B
UVV,$1.24B
ARNC,$14.85B
EMKR,$189.04M
FARM,$528.88M
RNET,$322.59M
MNE,$55.74M
PSA^X,n/a
ENV,$2.41B
CBZ,$921.5M
ANW,$193.04M
FSZ,$257.94M
INFN,$978.09M
KURA,$602.8M
PSB,$3.26B
CGNX,$11.57B
CRIS,$116.07M
SNX,$4.92B
GATX,$2.76B
RWGE,n/a
MVC,$202.13M
GRVY,$252.38M
CENX,$2.13B
DAL,$39.4B
MSDI,$8.27M
HTH,$2.63B
NNA,$130.75M
LULU,$10.71B
SNDR,$5.17B
FHN^A,n/a
WTFC,$4.92B
HMLP^A,n/a
RGEN,$1.61B
BRT,$188.18M
AMC,$1.66B
WFC^R,n/a
AIV,$6.61B
OSBC,$426.63M
ORMP,$119.85M
AGIIL,n/a
FELE,$2.14B
G,$6.71B
PCSB,$362.94M
MTSC,$951.09M
UNTY,$217.91M
WEBK,$73.1M
BCV^A,n/a
MUC,$564.19M
CMO,$832.27M
SSP,$1.38B
CNACR,n/a
PW^A,n/a
LSXMB,n/a
MCRI,$796.88M
ISD,$493.86M
JSYNR,n/a
SSWA,n/a
HIHO,$16.54M
NICE,$5.62B
TVTY,$1.57B
APD,$37.17B
Z,$8.7B
COWNZ,n/a
SOL,$56.9M
HDP,$1.45B
RZA,n/a
PFI,$74.14M
MFSF,$275.62M
IQV,$22.05B
SGQI,n/a
ICUI,$4.75B
CTRE,$1.2B
MFIN,$120.74M
XPO,$11.59B
PULM,$41.88M
WWW,$3.21B
CADE,$2.37B
NKSH,$302.32M
EAE,n/a
ETG,$1.39B
BHF,$7.87B
TPL,$4.16B
MYOV,$797.13M
CIVB,$222.13M
INTG,$56.1M
WTI,$712.54M
NYMTP,n/a
CNNE,n/a
PAGG,$23.09M
LAND,$178.25M
NXN,$51.91M
AIG,$58.14B
FLDM,$254.69M
SITE,$3.14B
FVE,$75.07M
DOV,$16.36B
WIA,$346.04M
BWINA,$363.49M
TOUR,$1.08B
MKSI,$5.66B
HURN,$926.12M
SPAR,$509M
CARZ,$22.15M
ACRX,$103.19M
ALL^F,n/a
NM^G,n/a
SPKE,$365.35M
ESES,$101.38M
EGOV,$1.11B
CRMD,$31.63M
ELEC,$185.71M
FOR,$920.56M
CRTO,$1.65B
KRO,$3.31B
ARNC^,n/a
STN,$3.23B
EEA,$86.21M
COHU,$679.2M
EXC,$37.34B
HCM,$4.78B
CLH,$3.22B
NS^B,n/a
KVHI,$198.48M
ON,$10.66B
TEI,$565.9M
LPNT,$1.96B
CUBI^C,n/a
MDWD,$125.77M
BAC^W,n/a
AMPE,$206.56M
GBL,$870.77M
PQG,$2.3B
DB,$40.31B
UAL,$19.72B
ELECW,n/a
THQ,$813.18M
CCMP,$2.6B
WCFB,$26.2M
MDR,$2.46B
HVBC,$33.28M
AFGH,n/a
XNET,$1.07B
CH,$89.27M
AMH^E,n/a
ALRN,$142.77M
RHI,$7.34B
MSCC,$7.38B
CPHC,$68.66M
NINE,$597.23M
ASB,$3.81B
HNNA,$136.55M
SA,$669.05M
CODI,$1.03B
ACM,$6.27B
MYRG,$568.1M
ANTM,$66.29B
MDGS,$5.87M
MSB,$389.01M
TBBK,$600.49M
SCM,$205.22M
ITT,$5.05B
MED,$846.81M
BBGI,$355.83M
ASTE,$1.46B
PRO,$934.24M
UCFC,$486.05M
BT,$37.27B
FSACW,n/a
SEED,$26.5M
CVU,$81.08M
MHD,$228.94M
ERH,$116.29M
TREX,$3.35B
DGRS,$113.63M
PLUS,$1.12B
AXTI,$342.24M
ZBRA,$6.57B
PIR,$303.39M
EOS,$782.5M
HNI,$1.71B
ESSA,$190.43M
GEK,n/a
GEVO,$12.35M
TTS,$508.54M
HYB,$216.4M
HT^C,n/a
AGND,$17.56M
LMHB,n/a
ZKIN,$135M
GJS,n/a
INFO,$19.19B
CEA,$12.71B
CPG,$4.81B
ADX,$1.59B
MATX,$1.32B
FBK,$1.32B
GFNSL,n/a
AMSWA,$388.07M
MMLP,$645.9M
LMNX,$911.05M
FMS,$35.23B
GS^A,n/a
ARE,$13.67B
TRUP,$1.07B
ECL,$39.91B
MJCO,$205.34M
WPP,$23.29B
NYCB^A,n/a
DESP,$2.12B
XBIO,$19.27M
VREX,$1.64B
REGN,$40.22B
ZUMZ,$564.33M
SLRC,$899.31M
MOC,$29.64M
ABR,$522.62M
CODI^A,n/a
IFRX,$534.24M
TMQ,$148.02M
NCNA,$872.41M
CW,$5.89B
GNRC,$3.18B
CGIX,$49.72M
DLR^J,n/a
SND,$395.85M
ARNA,$1.49B
CYOU,$1.73B
CHW,$579.45M
MOGLC,n/a
PFSW,$140.56M
RILYZ,n/a
PGTI,$829.33M
LILAK,$3.99B
MCHX,$151.97M
VGI,$172.99M
FARO,$900.73M
PSCI,$112.93M
GS^K,n/a
KED,$202.17M
BMRA,$36.64M
GDL,$181.29M
JAZZ,$9.34B
NVR,$12.29B
FDTS,$9.61M
IMNP          ,$10.66M
GRC,$785.81M
SIG,$3.35B
STL,$5.71B
IRWD,$2.44B
BZUN,$2.17B
ASNS,$183.09M
CVRR,$2.49B
SLVO,$6.88M
VBF,$220.49M
CTAA,n/a
FWRD,$1.85B
NNC,$209.83M
DRYS,$368.09M
AAP,$9.14B
ENT,$210.59M
SRC,$3.84B
ZF,$258.33M
SHOO,$2.81B
SEAS,$1.32B
CHA,$40.59B
WFC^T,n/a
CAKE,$2.29B
ELJ,n/a
SBNYW,n/a
GTY,$1.05B
COHN,$12.4M
HCP,$11.37B
FHY,$89.01M
AGN,$62.17B
BRSS,$715.16M
APO,$14.9B
MMSI,$2.36B
VPV,$284.05M
NDRAW,n/a
CAVM,$6.16B
EAB,n/a
CMI,$31.95B
HSEA,n/a
BF.B,n/a
ISF,n/a
SMTC,$2.42B
TNP,$341.24M
ACAD,$3.99B
TXT,$16.03B
APOG,$1.31B
LABL,$1.59B
PLCE,$2.74B
SQBG,$114.94M
APF,$264.17M
EVGN,$98.37M
ANH^B,n/a
ABRN,n/a
BBC,$33.27M
TRIL,$111.75M
LSI,$3.91B
MUA,$514.35M
PFO,$137.45M
HPF,$433.43M
SOR,$368.31M
TV,$12.18B
ANDV,$17.8B
REXR,$2.29B
VR,$5.52B
NEWM,$912.73M
COF.WS,n/a
CTV,n/a
OTIV,$48.54M
ALSK,$243.88M
MSBF,$100.95M
VLO,$43.18B
UFPI,$2.4B
COF^F,n/a
FUND,$206.73M
HTBX,$1.06M
MLNK,$120M
ASCMA,$129.06M
BOKFL,n/a
MOSY,$10.89M
RWGE.WS,n/a
AVT,$5.28B
GGT^E,n/a
WTS,$2.81B
UNM,$12.51B
TAC,$1.6B
BCE,$42.44B
HP,$8.06B
AMRK,$96.89M
SIMO,$1.77B
MFC,$43.18B
ADXSW,n/a
INSI,$214.09M
CDTI,$24.81M
RETA,n/a
XOG,$2.53B
KYE,$407.76M
ALL^D,n/a
AFI,$421.89M
HMG,$14.74M
HBANP,n/a
TOWN,$1.95B
SANW,n/a
FBP,$1.22B
SMLP,$1.63B
LLY,$95.88B
HNRG,$214.63M
ACIW,$2.74B
VNO^L,n/a
CCLP,$258.77M
DFNL,n/a
KRA,$1.63B
WAFDW,n/a
ALB,$12.64B
ROST,$32.66B
CLF,$2.26B
ERIE,$6.21B
KGC,$5.61B
HHS,$57.23M
URI,$15.68B
TEO,$7.43B
AEY,$15.13M
AMSC,$115.09M
IO,$218.3M
SBNA,n/a
BCOR,$1.11B
SOHU,$1.8B
TRV,$40.9B
LMRKP,n/a
CEVA,$961.41M
XRAY,$14.43B
ATRO,$1.33B
MTB,$28.5B
LEN.B,n/a
BSAC,$16.39B
THS,$2.66B
LFC,$96.55B
FEN,$509.37M
TENX,$10.22M
OKE,$23.38B
AUTO,$108.16M
CCRN,$519.49M
SWZ,$346.14M
PPSI,$66.37M
SENS,$388.38M
CJ,$2.19B
AMH^G,n/a
LCNB,$197.88M
